EMIS,District,CMC,Circuit, School: ,District: ,POD Number,Date Received,Item Description,Serial Number
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005515930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421004705930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421004805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005305930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421004605930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU1100442100555930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005405930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005205930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005205930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221004605930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005405930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005205930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005605930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005905930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005805930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005405930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005505930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005405930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005405930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005405930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004221005125930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005255930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJR71100N224008C85910
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJR71100N2240099A5910
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJR71100N224008C25910
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005155930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005255930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210050E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421005365930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210040E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210054E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210054E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210054E59330
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210055E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421004C35930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210050D5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210055E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210055A5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421004AF5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210053D5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210053A5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210053E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210055E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210045A5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210052E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU11004421004C45930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210055E5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-005,2025-01-16,Data Projector,MRJTU110044210045A5930
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VB9A
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50V6LD
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50SNWX
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VDM6
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VNMR
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50R0G2
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50V4CC
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50V6L2
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VT4L
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50R9KL
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50RRH8
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VLBC
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50V4A6
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VAAR
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50TZRL
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VNNJ
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VFSJ
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50RRHR
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50SRSP
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VABE
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VDL8
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50RP70
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VLCP
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VJ34
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VFRN
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOTZWR
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVBBD
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVJ3G
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVJ2L
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSORS1E
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVNJA
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVNKK
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVBBS
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,pf50v21x
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVL9P
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOVJSF
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PFSOSNTF
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50V22C
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VNLA
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-009,2024-09-30,Learner Laptop,PF50VNLR
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100158
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100169
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100214
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100176
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100132
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100237
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100245
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100247
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100096
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100208
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100219
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100250
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100253
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100014
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100063
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100092
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100049
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100280
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100283
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100284
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100287
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100292
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100198
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100234
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100184
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100178
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100050
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100015
154512.0,Umgungundlovu,Umngeni,Northdale,Heather Secondary School,Umgungundlovu,POD-010,2024-09-10,Teacher Laptop,933248240100157
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-004,2024-02-09,Charging Trolley,
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100180
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100182
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100181
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100183
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100190
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100278
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100281
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100285
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100289
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100294
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,297267221000354
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,297267221000356
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,297267221000357
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,297267221000358
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100361
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100179
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101272
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101461
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101457
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101458
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101459
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100448
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101436
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101447
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101437
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101470
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101475
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101487
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101588
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100228
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101656
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101657
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,93224824010248
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240101479
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240102531
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100025
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100029
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100039
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100047
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,932248240100090
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Learner Laptop,933248240100180
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100129
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100140
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000474
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000475
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000476
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000477
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000478
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000067
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000066
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000068
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000069
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000070
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,93324824010003
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100054
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,93324824010005
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100059
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,93324824010008
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,93324824010009
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100164
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100209
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100226
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100229
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000180
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000179
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000178
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000177
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,297267221000176
413845.0,Pinetown,Mafukuzela Ghandi,Inanda Central, J.G Zuma High School, Pinetown,POD-009,2024-09-30,Teacher Laptop,933248240100097
